what is the notable types of <e> 's profession	Vince_Bell	Creative_Work	__people__person__profession|__common__topic__notable_types	Vince_Bell##__people__person__profession##Songwriter##__common__topic__notable_types##Creative_Work
what is the album of <e> 's artist	Habanera	Elegant_Gypsy|This_Is_Jazz_31|He_&_Carmen|The_Rite_of_Strings|Anthology|All_Your_Life|World_Sinfonia|The_Guitar_Hero|The_Infinite_Desire|Acoustic_Anthology|Tirami_Su|Ritmo_de_la_Noche|The_Collection|Electric_Rendezvous|Casino|Winter_Nights|Vocal_Rendezvous|Revisited|Sunday_in_Boston|Kiss_My_Axe	__music__recording__artist|__music__artist__album	Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##Elegant_Gypsy|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##This_Is_Jazz_31|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##He_&_Carmen|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##The_Rite_of_Strings|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##Anthology|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##All_Your_Life|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##World_Sinfonia|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##The_Guitar_Hero|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##The_Infinite_Desire|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##Acoustic_Anthology|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##Tirami_Su|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##Ritmo_de_la_Noche|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##The_Collection|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##Electric_Rendezvous|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##Casino|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##Winter_Nights|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##Vocal_Rendezvous|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##Revisited|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##Sunday_in_Boston|Habanera##__music__recording__artist##Al_Di_Meola##__music__artist__album##Kiss_My_Axe
what is the tracks of <e> 's tracks	Hokkaido	Hokkaido	__music__recording__tracks|__music__recording__tracks	Hokkaido##__music__recording__tracks##Hokkaido##__music__recording__tracks##Hokkaido
what is the <e> 's lyricist 's label	Hard_Headed_Woman	Specialty_Records|King_Records|Atlantic_Records|Chess_Records|Ace_Records	__music__composition__lyricist|__music__artist__label	Hard_Headed_Woman##__music__composition__lyricist##John_Lee_Hooker##__music__artist__label##Specialty_Records|Hard_Headed_Woman##__music__composition__lyricist##John_Lee_Hooker##__music__artist__label##King_Records|Hard_Headed_Woman##__music__composition__lyricist##John_Lee_Hooker##__music__artist__label##Atlantic_Records|Hard_Headed_Woman##__music__composition__lyricist##John_Lee_Hooker##__music__artist__label##Chess_Records|Hard_Headed_Woman##__music__composition__lyricist##John_Lee_Hooker##__music__artist__label##Ace_Records
what is the <e> 's film 's notable types	Kenneth_Peach	Adaptation	__film__cinematographer__film|__common__topic__notable_types	Kenneth_Peach##__film__cinematographer__film##Dirty_Work##__common__topic__notable_types##Adaptation
what is the <e> 's genre 's artist	Dragons_of_Light	Joni_Mitchell	__book__book__genre|__music__recording__artist	Dragons_of_Light##__book__book__genre##Fiction##__music__recording__artist##Joni_Mitchell
what is the tracks of <e> 's track list	21	Always	__music__release__track_list|__music__recording__tracks	21##__music__release__track_list##Always##__music__recording__tracks##Always
what is the releases of <e> 's works written	Isabelle_Holland	The_Island	__book__author__works_written|__music__album__releases	Isabelle_Holland##__book__author__works_written##The_Island##__music__album__releases##The_Island
what is the active moieties of <e> 's active moieties	Miglustat	Miglustat	__medicine__drug__active_moieties|__medicine__drug__active_moieties	Miglustat##__medicine__drug__active_moieties##Miglustat##__medicine__drug__active_moieties##Miglustat
what is the <e> 's subjects 's releases	RCMP	Epilogue	__book__written_work__subjects|__music__recording__releases	RCMP##__book__written_work__subjects##Photography##__music__recording__releases##Epilogue
what is the olympic games contested of <e> 's athletes	James_Blake	1908_Summer_Olympics|1896_Summer_Olympics|1996_Summer_Olympics|2000_Summer_Olympics|1900_Summer_Olympics|1924_Summer_Olympics|1912_Summer_Olympics|1920_Summer_Olympics	__olympics__olympic_sport__athletes|__olympics__olympic_sport__olympic_games_contested	James_Blake##__olympics__olympic_sport__athletes##Tennis##__olympics__olympic_sport__olympic_games_contested##1908_Summer_Olympics|James_Blake##__olympics__olympic_sport__athletes##Tennis##__olympics__olympic_sport__olympic_games_contested##1896_Summer_Olympics|James_Blake##__olympics__olympic_sport__athletes##Tennis##__olympics__olympic_sport__olympic_games_contested##1996_Summer_Olympics|James_Blake##__olympics__olympic_sport__athletes##Tennis##__olympics__olympic_sport__olympic_games_contested##2000_Summer_Olympics|James_Blake##__olympics__olympic_sport__athletes##Tennis##__olympics__olympic_sport__olympic_games_contested##1900_Summer_Olympics|James_Blake##__olympics__olympic_sport__athletes##Tennis##__olympics__olympic_sport__olympic_games_contested##1924_Summer_Olympics|James_Blake##__olympics__olympic_sport__athletes##Tennis##__olympics__olympic_sport__olympic_games_contested##1912_Summer_Olympics|James_Blake##__olympics__olympic_sport__athletes##Tennis##__olympics__olympic_sport__olympic_games_contested##1920_Summer_Olympics
what is the release of <e> 's song	Believe	The_Breakout_Trilogy|Greatest_Hits	__music__recording__song|__music__release_track__release	Believe##__music__recording__song##Believe##__music__release_track__release##The_Breakout_Trilogy|Believe##__music__recording__song##Believe##__music__release_track__release##Greatest_Hits
what is the recording of <e> 's genre	Abra_Catastrophe!	Fantasy	__film__film__genre|__music__release_track__recording	Abra_Catastrophe!##__film__film__genre##Fantasy##__music__release_track__recording##Fantasy
what is the recording of <e> 's recording	Telephone	Telephone	__music__release_track__recording|__music__release_track__recording	Telephone##__music__release_track__recording##Telephone##__music__release_track__recording##Telephone
what is the notable types of <e> 's occupation	Malcolm_Colcord	Film_character	__fictional_universe__fictional_character__occupation|__common__topic__notable_types	Malcolm_Colcord##__fictional_universe__fictional_character__occupation##Soldier##__common__topic__notable_types##Film_character
what is the <e> 's genre 's recording	Abra_Catastrophe!	Fantasy	__film__film__genre|__music__release_track__recording	Abra_Catastrophe!##__film__film__genre##Fantasy##__music__release_track__recording##Fantasy
what is the tracks of <e> 's recording	Always	Always	__music__release_track__recording|__music__recording__tracks	Always##__music__release_track__recording##Always##__music__recording__tracks##Always
what is the versions of <e> 's versions	The_Game	The_Game	__music__single__versions|__music__single__versions	The_Game##__music__single__versions##The_Game##__music__single__versions##The_Game
what is the releases of <e> 's track	Crazy_Horse	New_Orleans	__music__artist__track|__music__album__releases	Crazy_Horse##__music__artist__track##New_Orleans##__music__album__releases##New_Orleans
what is the next episode of <e> 's governing officials	Richard_W._Leche	Tasmania	__government__governmental_jurisdiction__governing_officials|__tv__tv_series_episode__next_episode	Richard_W._Leche##__government__governmental_jurisdiction__governing_officials##Louisiana##__tv__tv_series_episode__next_episode##Tasmania
what is the <e> 's netflix genres 's recording	99	India	__media_common__netflix_title__netflix_genres|__music__release_track__recording	99##__media_common__netflix_title__netflix_genres##India##__music__release_track__recording##India
what is the <e> 's releases 's recording	Another_Day	Another_Day	__music__album__releases|__music__release_track__recording	Another_Day##__music__album__releases##Another_Day##__music__release_track__recording##Another_Day
what is the <e> 's nationality 's tracks	Jorge_Barrera	Mexico	__people__person__nationality|__music__recording__tracks	Jorge_Barrera##__people__person__nationality##Mexico##__music__recording__tracks##Mexico
what is the <e> 's canonical version 's artist	Babylon	David_Carbonara	__music__recording__canonical_version|__music__recording__artist	Babylon##__music__recording__canonical_version##Babylon##__music__recording__artist##David_Carbonara
what is the works of <e> 's organism type	Maintenon	Black_Beauty|Horse_Anatomy|Sidesaddle|Reining_in	__biology__organism__organism_type|__book__book_subject__works	Maintenon##__biology__organism__organism_type##Horse##__book__book_subject__works##Black_Beauty|Maintenon##__biology__organism__organism_type##Horse##__book__book_subject__works##Horse_Anatomy|Maintenon##__biology__organism__organism_type##Horse##__book__book_subject__works##Sidesaddle|Maintenon##__biology__organism__organism_type##Horse##__book__book_subject__works##Reining_in
what is the <e> 's recordings 's release	Free	Free	__music__composition__recordings|__music__release_track__release	Free##__music__composition__recordings##Free##__music__release_track__release##Free
what is the <e> 's containedby 's people born here	Brahmakulam	Suma_Kanakala|Roysten_Abel|R._Sugathan|K._M._Cherian|Rishi|T._M._Jacob|N.P._Prakash|Sangeeth_Sivan|Shyamaprasad|Tapovan_Maharaj|Bhagyalakshmi|Aparna_Nair|Kannam_Kulam_Abdulla|M._N._Vijayan|A._Ayyappan|Rajan_Pillai|Wahid_Sali|Prakash_Bobby|K_Hari_Kumar|Sunny_Joseph|C._N._Balakrishnan|Usharani_Nair|Preethi_Nair|Shashi_Warrier|Venu_Nair|Nimisha_Suresh|Eknath_Easwaran|Sohan_Roy|V._M._Sudheeran|Jeet_Thayil|C.K._Vineeth|Suma_Josson|Joseph_Mundassery|Sathaar|K._V._Simon|Sudheesh|Suresh_Balaje|Sibi_K._Thomas|Helen_Mary|Ali_Akbar|Rajeev_Sreenivasa|Theresa_Setlur|Mor_Severios|Kalpana|Lalu_KV|Anusree|N._R._Pillai|Vellapally_Natesan|Rekha_Mallick|V._K._N.|Tom_George|P._Vasu	__location__location__containedby|__location__location__people_born_here	Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Suma_Kanakala|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Roysten_Abel|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##R._Sugathan|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##K._M._Cherian|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Rishi|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##T._M._Jacob|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##N.P._Prakash|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Sangeeth_Sivan|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Shyamaprasad|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Tapovan_Maharaj|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Bhagyalakshmi|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Aparna_Nair|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Kannam_Kulam_Abdulla|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##M._N._Vijayan|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##A._Ayyappan|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Rajan_Pillai|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Wahid_Sali|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Prakash_Bobby|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##K_Hari_Kumar|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Sunny_Joseph|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##C._N._Balakrishnan|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Usharani_Nair|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Preethi_Nair|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Shashi_Warrier|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Venu_Nair|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Nimisha_Suresh|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Eknath_Easwaran|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Sohan_Roy|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##V._M._Sudheeran|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Jeet_Thayil|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##C.K._Vineeth|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Suma_Josson|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Joseph_Mundassery|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Sathaar|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##K._V._Simon|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Sudheesh|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Suresh_Balaje|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Sibi_K._Thomas|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Helen_Mary|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Ali_Akbar|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Rajeev_Sreenivasa|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Theresa_Setlur|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Mor_Severios|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Kalpana|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Lalu_KV|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Anusree|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##N._R._Pillai|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Vellapally_Natesan|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Rekha_Mallick|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##V._K._N.|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##Tom_George|Brahmakulam##__location__location__containedby##Kerala##__location__location__people_born_here##P._Vasu
